id,stop_id
250mN302350E445700,"['de:09464:137:0:N', 'de:09464:137:0:S', 'de:09464:137:0:3', 'de:09464:137:0:N_G', 'de:09464:137:0:S_G']"
250mN302350E445775,"['de:09464:19:1:1b', 'de:09464:19:1:2b', 'de:09464:19:2:4b', 'de:09464:19:2:6b', 'de:09464:19:3:10b', 'de:09464:19:3:8b', 'de:09464:19:70', 'de:09464:19:81', 'de:09464:19:82', 'de:09464:19:92', 'de:09464:19_G', 'de:09464:19']"
250mN302350E445800,"['de:09464:19:1:2', 'de:09464:19:1:2a', 'de:09464:19:2:4', 'de:09464:19:2:4a', 'de:09464:19:2:6', 'de:09464:19:3:10', 'de:09464:19:3:8', 'de:09464:19:30:1', 'de:09464:19:30:10', 'de:09464:19:30:11', 'de:09464:19:30:12', 'de:09464:19:30:2', 'de:09464:19:30:3', 'de:09464:19:30:4', 'de:09464:19:30:5', 'de:09464:19:30:6', 'de:09464:19:30:7', 'de:09464:19:30:8', 'de:09464:19:30:9', 'de:09464:19:80', 'de:09464:19:90', 'de:09464:19:91', 'de:09464:942:0:1', 'de:09464:942:0:2', 'de:09464:19_G_G', '000010096621', '000010096622', '000010096623', '000010096624', '000010096625', '000010096626', '000010096627', '000010096628', '000010096629', '000010096630', '000010096631', '000010096632']"
250mN302350E445825,['de:09464:21:0:1']
250mN302350E445875,"['de:09464:99012:0:1', 'de:09464:99012:0:2']"
250mN302350E445925,"['de:09464:95:0:1', 'de:09464:95:0:2', 'de:09464:95:0:1_G']"
250mN302350E446850,"['de:09475:80128:0:1', 'de:09475:80128:0:2']"
250mN302375E444100,"['de:09475:8857:0:1', 'de:09475:8857:0:2']"
250mN302375E444525,"['de:09475:11691:0:1', 'de:09475:11691:0:2']"
250mN302375E445450,"['de:09464:72:0:1', 'de:09464:72:0:2', 'de:09464:72:0:1_G', 'de:09464:72:0:2_G']"
250mN302375E445475,['de:09464:75:0:1']
250mN302375E445600,"['de:09464:89:0:1', 'de:09464:89:0:2']"
250mN302375E445625,"['de:09464:90:0:1', 'de:09464:90:0:2']"
250mN302375E445675,"['de:09464:47:0:1', 'de:09464:48:0:1', 'de:09464:48:0:2']"
250mN302375E445700,['de:09464:112:0:N']
250mN302375E445725,['de:09464:990:0:1']
250mN302375E445750,"['de:09464:17:0:1', 'de:09464:17:0:2', 'de:09464:18:0:1', 'de:09464:18:0:2', 'de:09464:17:0:1_G_G', 'de:09464:17:0:2_G', 'de:09464:18:0:1_G', 'de:09464:18:0:2_G', 'de:09464:17:0:1_G_G_G', 'de:09464:17:0:2_G_G', 'de:09464:18:0:1_G_G', 'de:09464:18:0:2_G_G', 'de:09464:17:0:1_G']"
250mN302375E445775,"['de:09464:43:0:1', 'de:09464:43:0:2', 'de:09464:43:0:1_G']"
250mN302375E445900,"['de:09464:94:0:1', 'de:09464:94:0:2', 'de:09464:97:0:1', 'de:09464:94:0:1_G', 'de:09464:94:0:2_G']"
250mN302375E445925,['de:09464:96:0:1']
250mN302375E446950,"['de:09475:80129:0:1', 'de:09475:80129:0:2']"
250mN302400E444100,['de:09475:9988:0:1']
250mN302400E444525,"['de:09475:8852:1:3', 'de:09475:8852:1:4']"
250mN302400E444550,"['de:09475:8852:30:1', 'de:09475:8852:30:2', 'de:09475:8852:80', 'de:09475:8852:90', 'de:09475:8852_G', 'de:09475:8852', '000010318104', '000010318105']"
250mN302400E445500,"['de:09464:76:0:1', 'de:09464:76:0:2']"
250mN302400E445625,"['de:09464:91:0:1', 'de:09464:91:0:2']"
250mN302400E445725,['de:09464:112:0:S']
250mN302400E445750,"['de:09464:154:0:1', 'de:09464:154:0:2', 'de:09464:154:0:1_G']"
250mN302400E445775,"['de:09464:33:0:2', 'de:09464:33:0:2_G_G', 'de:09464:33:0:2_G']"
250mN302400E445825,"['de:09464:92:0:1', 'de:09464:92:0:2']"
250mN302400E445850,"['de:09464:93:0:1', 'de:09464:93:0:2']"
250mN302400E445925,['de:09464:97:0:2']
250mN302425E444100,['de:09475:9988:0:2']
250mN302425E444225,"['de:09475:8940:0:1', 'de:09475:8940:0:2']"
250mN302425E444875,"['de:09475:80747:1:1', 'de:09475:80747', 'de:09475:80747:90', '000010318304', 'D_000010318304']"
250mN302425E445525,"['de:09464:77:0:1', 'de:09464:77:0:2', 'de:09464:77:0:1_G', 'de:09464:77:0:2_G']"
250mN302425E445625,"['de:09464:79:0:1', 'de:09464:79:0:2', 'de:09464:79:0:3']"
250mN302425E445725,"['de:09464:184:0:1', 'de:09464:6200:0:1', 'de:09464:6200:0:1_G']"
250mN302425E445750,"['de:09464:33:0:1', 'de:09464:33:0:1_G_G', 'de:09464:99015:0:1', 'de:09464:33:0:1_G']"
250mN302425E445775,"['de:09464:124:0:1', 'de:09464:124:0:2']"
250mN302425E445800,['de:09464:34:0:1']
250mN302425E445825,['de:09464:35:0:2']
250mN302425E445850,['de:09464:37:0:1']
250mN302425E445875,"['de:09464:38:0:1', 'de:09464:38:0:2']"
250mN302425E446350,['de:09475:80438:0:2']
250mN302450E445600,"['de:09464:78:0:1', 'de:09464:78:0:2', 'de:09464:78:0:1_G', 'de:09464:78:0:2_G']"
250mN302450E445650,"['de:09464:80:0:1', 'de:09464:80:0:2']"
250mN302450E445700,"['de:09464:13:0:1', 'de:09464:81:0:1', 'de:09464:81:0:2', 'de:09464:13:0:1_G', 'de:09464:81:0:2_G', 'de:09464:81:0:1_G', 'de:09464:13:0:1_G_G']"
250mN302450E445725,"['de:09464:184:0:2', 'de:09464:99017:0:1', 'de:09464:99016:0:1', 'de:09464:184:0:2_G']"
250mN302450E445825,"['de:09464:35:0:1', 'de:09464:36:0:1', 'de:09464:36:0:2']"
250mN302450E445850,['de:09464:82:0:1']
250mN302450E446350,['de:09475:80438:0:1']
250mN302475E444175,"['de:09475:2710:0:1', 'de:09475:2710:0:2', 'de:09475:2710:0:1_G']"
250mN302475E444250,"['de:09475:10456:0:1', 'de:09475:10456:0:2']"
250mN302475E444350,"['de:09475:8853:0:1', 'de:09475:8853:0:2']"
250mN302475E445625,"['de:09464:11:0:N', 'de:09464:11:0:S', 'de:09464:11:0:N_G', 'de:09464:11:0:S_G']"
250mN302475E445650,"['de:09464:12:0:1', 'de:09464:12:0:2']"
250mN302475E445725,"['de:09464:14:0:1', 'de:09464:14:0:2', 'de:09464:15:0:1', 'de:09464:15:0:1_G', 'de:09464:14:0:1_G', 'de:09464:14:0:2_G', 'de:09464:14:0:1_G_G', 'de:09464:14:0:2_G_G']"
250mN302475E445750,"['de:09464:60:0:1', 'de:09464:61:0:2', 'de:09464:61:0:2_G', 'de:09464:60:0:2', 'de:09464:60:0:1_G', 'de:09464:61:0:1_G_G']"
250mN302475E445775,"['de:09464:125:0:1', 'de:09464:125:0:2']"
250mN302475E445825,"['de:09464:83:0:1', 'de:09464:83:0:2', 'de:09464:953:0:1', 'de:09464:953:0:2', 'de:09464:953:0:1_G', 'de:09464:953:0:2_G']"
250mN302475E445850,"['de:09464:82:0:2', 'de:09464:1010:0:1', 'de:09464:1010:0:2']"
250mN302475E445900,"['de:09464:40:0:1', 'de:09464:40:0:2']"
250mN302475E446050,"['de:09464:44:0:1', 'de:09464:44:0:2', 'de:09464:44:0:1_G', 'de:09464:44:0:2_G']"
250mN302475E446075,"['de:09464:45:0:2', 'de:09464:46:0:1', 'de:09464:45:0:2_G']"
250mN302475E446675,['de:09475:80131:0:1']
250mN302500E444200,"['de:09475:8856:0:1', 'de:09475:8856:0:2', 'de:09475:8856:0:1_G']"
250mN302500E444250,"['de:09475:2301:0:1', 'de:09475:2301:0:2']"
250mN302500E444775,"['de:09475:9177:0:1', 'de:09475:9177:0:2']"
250mN302500E445475,['de:09464:29:0:1']
250mN302500E445550,"['de:09464:32:0:1', 'de:09464:32:0:2']"
250mN302500E445600,"['de:09464:10:0:S', 'de:09464:10:0:W', 'de:09464:9:0:2']"
250mN302500E445650,['de:09464:99001']
250mN302500E445725,"['de:09464:63:0:1', 'de:09464:63:0:2', 'de:09464:64:0:1']"
250mN302500E445750,"['de:09464:61:0:1', 'de:09464:62:0:1', 'de:09464:62:0:2', 'de:09464:62:0:1_G', 'de:09464:62:0:2_G', 'de:09464:61:0:1_G', 'de:09464:62:0:1_G_G', 'de:09464:62:0:2_G_G', 'de:09464:61:0:2_G_G']"
250mN302500E445800,"['de:09464:126:0:1', 'de:09464:126:0:2', 'de:09464:127:0:1', 'de:09464:127:0:2']"
250mN302500E445825,"['de:09464:84:0:NS', 'de:09464:84:0:W', 'de:09464:128:0:1', 'de:09464:128:0:2']"
250mN302500E445850,"['de:09464:84:0:3', 'de:09464:84:0:4']"
250mN302500E445875,"['de:09464:130:0:1', 'de:09464:130:0:2']"
250mN302500E445950,"['de:09464:41:0:1', 'de:09464:41:0:2']"
250mN302500E445975,"['de:09464:152:0:1', 'de:09464:152:0:2']"
250mN302500E446075,['de:09464:45:0:1']
250mN302500E446100,"['de:09464:99005:0:1', 'de:09464:99005:0:2']"
250mN302500E446300,"['de:09475:80127:0:1', 'de:09475:80127:0:2']"
250mN302525E444200,"['de:09475:8935:0:1', 'de:09475:8935:0:2']"
250mN302525E444300,"['de:09475:8854:0:1', 'de:09475:8854:0:2']"
250mN302525E445500,"['de:09464:30:0:1', 'de:09464:30:0:2']"
250mN302525E445525,"['de:09464:31:0:1', 'de:09464:31:0:2']"
250mN302525E445550,['de:09464:7:0:1']
250mN302525E445575,"['de:09464:8:0:N', 'de:09464:8:0:S', 'de:09464:8:0:N_G', 'de:09464:8:0:S_G']"
250mN302525E445600,"['de:09464:9:0:1', 'de:09464:122:0:1', 'de:09464:122:0:2', 'de:09464:9:0:1_G']"
250mN302525E445675,['de:09464:1006:0:1']
250mN302525E445700,['de:09464:69:0:1']
250mN302525E445725,"['de:09464:111:0:1', 'de:09464:111:0:1_G', 'de:09464:111:0:1_G_G', 'de:09464:178:0:2']"
250mN302525E445750,"['de:09464:111:0:2', 'de:09464:111:0:2_G', 'de:09464:111:0:2_G_G']"
250mN302525E445850,"['de:09464:85:0:1', 'de:09464:85:0:2']"
250mN302525E445875,"['de:09464:220:0:1', 'de:09464:220:0:2']"
250mN302525E445900,"['de:09464:86:0:1', 'de:09464:86:0:2']"
250mN302525E445975,['de:09464:42:0:1']
250mN302525E446800,"['de:09475:80130:0:1', 'de:09475:80130:0:2']"
250mN302550E444225,"['de:09475:202:0:1', 'de:09475:202:0:2', 'de:09475:236:0:1', 'de:09475:236:0:2']"
250mN302550E444275,"['de:09475:8855:0:1', 'de:09475:8855:0:2', 'de:09475:8939:1:1', 'de:09475:8939:30:1', 'de:09475:8939:30:2', 'de:09475:8939:30:3', 'de:09475:8939:90', 'de:09475:8939', '000010318003', '000010318004', '000010318005']"
250mN302550E445250,['de:09475:80748']
250mN302550E445550,"['de:09464:6:0:1', 'de:09464:6:0:1_G']"
250mN302550E445600,"['de:09464:123:0:1', 'de:09464:123:0:2']"
250mN302550E445700,"['de:09464:138:0:2', 'de:09464:138:0:2_G', 'de:09464:138:0:1_G_G', 'de:09464:138:0:2_G_G']"
250mN302550E445725,"['de:09464:110:0:1', 'de:09464:110:0:2', 'de:09464:110:0:1_G', 'de:09464:110:0:2_G']"
250mN302575E443550,"['de:09475:9017:0:1', 'de:09475:9017:0:2']"
250mN302575E444800,"['de:09475:9176:0:1', 'de:09475:9176:0:2']"
250mN302575E445250,"['de:09475:80748:1:1', 'de:09475:80748:90']"
250mN302575E445575,"['de:09464:4:0:1', 'de:09464:4:0:2', 'de:09464:5:0:1', 'de:09464:5:0:2']"
250mN302575E445675,['de:09464:68:0:1']
250mN302575E445700,"['de:09464:138:0:1', 'de:09464:138:0:1_G']"
250mN302600E443475,"['de:09475:8985:0:1', 'de:09475:8985:0:2']"
250mN302600E444250,"['de:09475:8919:0:1_G', 'de:09475:8919:0:2_G', 'de:09475:8913:0:1_G', 'de:09475:8919:0:1', 'de:09475:8919:0:2']"
250mN302600E445275,"['de:09475:8847:0:1', 'de:09475:8847:0:2']"
250mN302600E445600,['de:09464:66:0:1']
250mN302600E445625,['de:09464:66:0:2']
250mN302600E445700,"['de:09464:139:0:2', 'de:09464:139:0:1']"
250mN302600E445750,"['de:09464:109:0:2', 'de:09464:109:0:1', 'de:09464:109:0:2_G']"
250mN302625E443425,"['de:09475:8991:0:1', 'de:09475:8991:0:2', 'de:09475:8991:0:1_G']"
250mN302625E443625,"['de:09475:8984:0:1', 'de:09475:8984:0:2']"
250mN302625E444200,"['de:09475:8936:0:1', 'de:09475:8936:0:2']"
250mN302625E444250,['de:09475:8913:0:1']
250mN302625E444275,"['de:09475:8914:0:1', 'de:09475:8914:0:2']"
250mN302625E444475,['de:09475:9179:0:1']
250mN302625E444500,['de:09475:9179:0:2']
250mN302625E445225,"['de:09475:7973:0:1', 'de:09475:7973:0:2', 'de:09475:11465:0:1']"
250mN302625E445575,"['de:09464:3:0:1', 'de:09464:3:0:2']"
250mN302625E445600,['de:09464:67:0:1']
250mN302625E445700,"['de:09464:140:0:1', 'de:09464:140:0:2', 'de:09464:140:0:1_G', 'de:09464:140:0:2_G']"
250mN302625E445825,['de:09464:108:0:2']
250mN302650E443400,['de:09475:8992:0:2']
250mN302650E443650,"['de:09475:8983:0:1', 'de:09475:8983:0:2']"
250mN302650E445575,"['de:09464:2:0:1', 'de:09464:2:0:1_G', 'de:09464:2:0:99']"
250mN302650E445700,"['de:09464:141:0:1', 'de:09464:141:0:2', 'de:09464:141:0:1_G', 'de:09464:141:0:2_G', 'de:09464:141:0:1_G_G', 'de:09464:141:0:2_G_G']"
250mN302650E446850,['de:14523:755:2:1']
250mN302675E443400,"['de:09475:8990:0:1', 'de:09475:8990:0:2', 'de:09475:8992:0:1', 'de:09475:8992:0:1_G']"
250mN302675E444700,"['de:09475:9181:0:1', 'de:09475:9181:0:2']"
250mN302675E445175,"['de:09475:11350:0:1', 'de:09475:11350:0:2']"
250mN302675E445925,['de:09464:107:0:1']
250mN302675E445950,['de:09464:106:0:2']
250mN302675E446700,['de:14523:636:2:1']
250mN302700E443275,"['de:09475:8993:0:1', 'de:09475:8993:0:2', 'de:09475:8993:0:1_G']"
250mN302700E443675,"['de:09475:8982:0:1', 'de:09475:8982:0:2']"
250mN302700E444175,"['de:09475:8920:0:1_G', 'de:09475:8920:0:2_G', 'de:09475:8920:0:1_G_G', 'de:09475:8920:0:2_G_G', 'de:09475:8920:0:1', 'de:09475:8920:0:2']"
250mN302700E444600,"['de:09475:9180:0:1', 'de:09475:9180:0:2']"
250mN302725E443850,"['de:09475:7924:0:1', 'de:09475:7924:0:2', 'de:09475:8981:0:1', 'de:09475:8981:0:2']"
250mN302725E445475,"['de:09464:99013:0:1', 'de:09464:99013:0:2']"
250mN302725E445675,['de:09464:142:0:1']
250mN302750E443200,['de:09475:8994:0:2']
250mN302750E443225,"['de:09475:8994:0:1', 'de:09475:8994:0:1_G']"
250mN302750E444900,"['de:09475:9162:0:1', 'de:09475:9162:0:2']"
250mN302750E445250,['de:09475:15004:0:2']
250mN302750E445400,"['de:09475:8642:0:1', 'de:09475:8642:0:2']"
250mN302750E445650,"['de:09464:316:0:1', 'de:09464:316:0:2']"
250mN302775E443425,"['de:09475:8989:0:1', 'de:09475:8989:0:2', 'de:09475:8989:0:1_G', '000010027201']"
250mN302775E444950,"['de:09475:15170:0:1', 'de:09475:15170:0:2']"
250mN302775E445625,"['de:09464:316:0:1_G', 'de:09464:316:0:2_G']"
250mN302775E446525,"['de:14523:767:2:1', 'de:14523:767:2:2']"
250mN302800E443150,"['de:09475:8995:0:1', 'de:09475:8995:0:2', 'de:09475:8995:0:1_G']"
250mN302800E443925,"['de:09475:8923:0:1_G', 'de:09475:8923:0:2_G', 'de:09475:8923:0:1_G_G', 'de:09475:8923:0:2_G_G', 'de:09475:8923:0:2', 'de:09475:8923:0:1']"
250mN302800E445250,['de:09475:11464:0:2']
250mN302800E445325,"['de:09475:11038:0:1', 'de:09475:11038:0:2']"
250mN302800E446475,"['de:14523:696:2:1', 'de:14523:696:2:2']"
250mN302825E444100,"['de:09475:8922:0:1', 'de:09475:8922:0:2', 'de:09475:80500:1:1', 'de:09475:80500', 'de:09475:80500:90']"
250mN302825E444150,"['de:09475:8921:0:1_G', 'de:09475:8921:0:2_G', 'de:09475:8921:0:1_G_G', 'de:09475:8921:0:2_G_G', 'de:09475:8921:0:1', 'de:09475:8921:0:2']"
250mN302825E444475,['de:09475:8934:0:2']
250mN302850E444075,"['de:09475:8979:0:1', 'de:09475:8979:0:2']"
250mN302850E444475,['de:09475:8934:0:1']
250mN302850E445275,['de:09475:3820:0:1']
250mN302850E445300,['de:09475:3820:0:2']
250mN302850E445925,"['de:09475:9002:0:1', 'de:09475:9002:0:2']"
250mN302875E443700,['de:09475:17476:0:1']
250mN302875E444950,['de:09475:8965:0:2']
250mN302875E444975,['de:09475:8965:0:1']
250mN302875E446400,['de:14523:695:2:2']
250mN302900E443450,"['de:09475:9016:0:1', 'de:09475:9016:0:2']"
250mN302900E443650,"['de:09475:8988:0:1', 'de:09475:8988:0:2', 'de:09475:8988:0:1_G']"
250mN302900E443725,"['de:09475:8987:0:1', 'de:09475:8987:0:2', 'de:09475:8987:0:1_G']"
250mN302900E445625,"['de:09475:9005:0:1', 'de:09475:9005:0:2', 'de:09475:9005:0:1_G', 'de:09475:9005:0:2_G']"
250mN302900E446400,['de:14523:695:2:1']
250mN302925E443750,"['de:09475:8986:0:1', 'de:09475:8986:0:2', 'de:09475:8986:0:1_G']"
250mN302925E443800,"['de:09475:8924:1:1', 'de:09475:8924:30:1', 'de:09475:8924:30:2', 'de:09475:8924:30:3', 'de:09475:8924:90', 'de:09475:8924:91', 'de:09475:8924', 'de:09475:17477:0:1', 'de:09475:17477:0:2', '000010317603', '000010317604', '000010317605']"
250mN302925E444075,"['de:09475:80744:1:1', 'de:09475:80744', 'de:09475:80744:90']"
250mN302925E445625,"['de:09475:9006:0:1_G', 'de:09475:9006:0:2_G']"
250mN302925E445650,"['de:09475:9006:0:1', 'de:09475:9006:0:2']"
250mN302950E443750,"['de:09475:9015:0:1', 'de:09475:9015:0:2']"
250mN302950E444075,"['de:09475:9163:0:1', 'de:09475:9163:0:2']"
250mN302950E444925,"['de:09475:8966:0:1', 'de:09475:8966:0:2']"
250mN302950E445200,"['de:09475:11039:0:1', 'de:09475:11039:0:2']"
250mN302950E445800,"['de:09475:9551:0:1', 'de:09475:9551:0:2']"
250mN302950E445825,"['de:09475:8905:2:1', 'de:09475:8905:2:2', '000012102105', '000012102106']"
250mN302950E445875,"['de:09475:8904:0:1', 'de:09475:8904:0:2']"
250mN302950E445950,"['de:09475:8903:0:1', 'de:09475:8903:0:2']"
250mN302950E445975,"['de:09475:8902:0:1', 'de:09475:8902:0:2']"
250mN302975E443850,"['de:09475:17478:0:1', 'de:09475:17478:0:2']"
250mN302975E444125,"['de:09475:8977:0:1', 'de:09475:8977:0:2']"
250mN302975E445850,"['de:09475:8905:1:1', 'de:09475:8905:3:2', 'de:09475:8905:91', 'de:09475:8905:92', 'de:09475:8905']"
250mN302975E445925,['de:09475:15117:0:1']
250mN302975E446300,['de:14523:824:2:1']
250mN303000E443425,"['de:09475:9012:0:1', 'de:09475:9012:0:2', 'de:09475:9012:0:1_G']"
250mN303000E444200,['de:09475:8976:0:2']
250mN303000E445175,"['de:09475:11095:0:1', 'de:09475:11095:0:2']"
250mN303025E443675,"['de:09475:9014:0:1', 'de:09475:9014:0:2']"
250mN303025E443875,"['de:09475:9194:0:1', 'de:09475:9194:0:2', 'de:09475:9194:0:1_G', 'de:09475:9194:0:2_G']"
250mN303025E444200,['de:09475:8976:0:1']
250mN303025E444800,['de:09475:81891']
250mN303025E444900,"['de:09475:8968:0:1', 'de:09475:8968:0:2']"
250mN303025E444925,"['de:09475:11575:0:1', 'de:09475:11575:0:2']"
250mN303025E445175,"['de:09475:3821:0:1', 'de:09475:3821:0:2']"
250mN303050E443600,"['de:09475:9013:0:1', 'de:09475:9013:0:2']"
250mN303050E444325,"['de:09475:238:0:1', 'de:09475:238:0:2']"
250mN303050E444750,"['de:09475:8964:0:1', 'de:09475:8964:0:2']"
250mN303050E444800,"['de:09475:8969:0:1', 'de:09475:8969:0:2']"
250mN303075E444325,"['de:09475:11975:0:1', 'de:09475:11975:0:2']"
250mN303075E444425,['de:09475:8974:0:2']
250mN303075E444450,['de:09475:8974:0:1']
250mN303100E443975,"['de:09475:9195:0:1', 'de:09475:9195:0:2', 'de:09475:9195:0:1_G', 'de:09475:9195:0:2_G']"
250mN303100E444000,"['de:09475:9164:0:1', 'de:09475:9164:0:2']"
250mN303100E444350,['de:09475:239:0:1']
250mN303100E444725,"['de:09475:8971:0:1', 'de:09475:8971:0:2']"
250mN303100E444750,"['de:09475:10214:0:1', 'de:09475:10214:0:2']"
250mN303100E445300,['de:09475:9008:0:1']
250mN303125E444650,"['de:09475:8972:0:1', 'de:09475:8972:0:2']"
250mN303125E445025,"['de:09475:11043:0:1', 'de:09475:11043:0:2']"
250mN303125E445050,['de:09475:2302:0:2']
250mN303125E445075,['de:09475:2302:0:1']
250mN303125E445525,"['de:09475:9007:0:1', 'de:09475:9007:0:2_G']"
250mN303125E445825,['de:09475:9028:0:1']
250mN303150E444000,"['de:09475:9165:0:1', 'de:09475:9165:0:2', 'de:09475:9165:0:1_G', 'de:09475:9165:0:2_G']"
250mN303150E444200,['de:09475:237:0:1']
250mN303150E444775,['de:09475:11041:0:1']
250mN303150E445525,['de:09475:9007:0:2']
250mN303200E444900,"['de:09475:8925:0:1', 'de:09475:8925:0:2']"
250mN303200E445725,['de:09475:9020:0:1']
250mN303225E444075,['de:09475:2709:0:1_G']
250mN303225E444100,['de:09475:2709:0:1']
250mN303225E444750,"['de:09475:8926:0:1', 'de:09475:8926:0:2']"
250mN303225E445425,"['de:09475:9009:0:2', 'de:09475:9009:0:1', 'de:09475:9009:0:2_G']"
250mN303225E445825,['de:09475:9029:0:1']
250mN303250E444100,"['de:09475:3823:0:1', 'de:09475:3823:0:1_G', 'de:09475:3823:0:2']"
250mN303250E444400,"['de:09475:8932:0:1', 'de:09475:8932:0:2']"
250mN303250E444975,"['de:09475:11040:0:1', 'de:09475:11040:0:2']"
250mN303250E445400,"['de:09475:9010:0:1', 'de:09475:9010:0:2', 'de:09475:9010:0:1_G', 'de:09475:9010:0:2_G']"
250mN303275E445575,"['de:09475:9032:0:1', 'de:09475:9032:0:2']"
250mN303300E443750,"['de:16075:2862181::286218100', 'de:16075:2862181::286218101']"
250mN303300E444400,['de:09475:240:0:1']
250mN303300E444550,"['de:09475:8931:0:1', 'de:09475:8931:0:2']"
250mN303325E444175,['de:09475:1067:0:1']
250mN303325E444375,"['de:09475:308:0:1', 'de:09475:308:0:2']"
250mN303325E444600,"['de:09475:8930:0:1', 'de:09475:8930:0:2']"
250mN303325E444850,['de:09475:11046:0:2']
250mN303350E443850,"['de:16075:2875014::287501400', 'de:16075:2875014::287501401']"
250mN303350E444075,"['de:16075:2865361::286536100', 'de:16075:2865361::286536101']"
250mN303350E444150,"['de:16075:8011206', 'de:16075:2864111::286411100']"
250mN303350E444175,"['de:16075:2862651::286265100', 'de:16075:2862831::286283100']"
250mN303350E444850,"['de:09475:8927:0:1', 'de:09475:8927:0:2', 'de:09475:11046:0:1']"
250mN303350E444900,"['de:09475:11044:0:1', 'de:09475:11044:0:2']"
250mN303350E444975,"['de:09475:11045:0:1', 'de:09475:11045:0:2']"
250mN303375E444150,"['de:16075:2862661::286266100', 'de:16075:2862661::286266101']"
250mN303375E444300,"['de:16075:2862641::286264100', 'de:16075:2862641::286264101']"
250mN303375E445600,['de:09475:9033:0:2']
250mN303375E445625,['de:09475:9033:0:1']
250mN303400E445000,"['de:16075:2860201::286020101', 'de:16075:2860201::286020100']"
250mN303400E445775,['de:09475:9030:0:1']
250mN303425E444725,"['de:09475:8928:0:1', 'de:09475:8928:0:2']"
250mN303425E444975,"['de:16075:2860181::286018100', 'de:16075:2860181::286018101']"
250mN303450E444350,"['de:16075:2862631::286263100', 'de:16075:2862631::286263101']"
250mN303450E444675,"['de:09475:8929:0:1', 'de:09475:8929:0:2']"
250mN303475E444675,['de:16075:2860331::286033100']
250mN303475E445000,"['de:16075:2860171::286017100', 'de:16075:2860171::286017101']"
250mN303500E444975,"['de:16075:2860191::286019100', 'de:16075:2860191::286019101']"
250mN303500E445050,"['de:16075:2860161::286016101', 'de:16075:2860161::286016100']"
250mN303500E445325,"['de:16075:2860241::286024103', 'de:16075:2860241::286024100', 'de:16075:2860241::286024101', 'de:16075:2860241::286024102']"
250mN303525E445125,"['de:16075:2860151::286015100', 'de:16075:2860151::286015101']"
250mN303525E445475,"['de:16075:2860231::286023100', 'de:16075:2860231::286023101']"
250mN303525E445750,"['de:09475:9034:0:1', 'de:09475:9034:0:2']"
